id,index,center,device_loc,petal_id,x,y,z,q_kent,q_kent_wrapped,s_kent,obs_x,obs_y,obs_z,qst_q,qst_s,qst_t,q,s,dq,ds,pinhole1,pinhole2,pinhole3,pinhole4
9075,P088,"{'z': -2.79832599, 'y': 41.251056084999995, 'x': 153.038165105}",75,9,153.038165105,41.251056084999995,-2.79832599,231.08541,-128.91459,158.5353,-99.56372649299612,-123.326430245931,-2.7957974321720283,-128.914584463044,158.53408649622594,-0.13250072526427514,-128.914584463044,158.53408649622594,5.536955995921744e-06,-0.0012135037740677035,"{'error': 6.500691656707858e-05, 'z': -2.7867911999999997, 'y': 40.5408342, 'x': 152.79754229999998}","{'error': -0.0005611662635250001, 'z': -2.83606528, 'y': 41.445901879999994, 'x': 154.11639035999997}","{'error': -0.000483849983885, 'z': -2.7787623, 'y': 41.530502139999996, 'x': 152.11971956000002}","{'error': -0.000515155206296, 'z': -2.79168518, 'y': 41.48698612, 'x': 153.1190082}"
9482,P093,"{'z': -18.911615320000003, 'y': 59.5725824, 'x': 404.18001293}",482,9,404.18001293,59.5725824,-18.911615320000003,224.38452999999998,-135.61547000000002,409.1472,-291.97276509392276,-285.7665568755091,-18.905151042193264,-135.61546072304702,409.14746550926355,-0.12126117704101572,-135.61546072304702,409.14746550926355,9.276952994241583e-06,0.00026550926355639604,"{'error': -0.0006802177806250001, 'z': -18.94294566, 'y': 60.30781032, 'x': 404.32068488}","{'error': -0.009186645299979, 'z': -18.7847781, 'y': 59.2377024, 'x': 403.15293549999996}","{'error': -0.002874017387746, 'z': -19.033691840000003, 'y': 59.418789219999994, 'x': 405.11749657999997}","{'error': 0.0031880033428610005, 'z': -18.88504568, 'y': 59.32602766, 'x': 404.12893476}"
9534,P098,"{'z': -18.808052585, 'y': 176.674731625, 'x': 367.44394748}",534,9,367.44394748,176.674731625,-18.808052585,241.67922000000002,-118.32077999999998,408.3063,-193.4217372680379,-358.91125445620895,-18.80164553248421,-118.32077953344957,408.3064484026443,-0.09986629345259544,-118.32077953344957,408.3064484026443,4.665504178547053e-07,0.00014840264429949457,"{'error': 0.00022785970916700001, 'z': -18.73037554, 'y': 176.59314956, 'x': 366.70232598}","{'error': 0.001626555737961, 'z': -18.82911216, 'y': 175.7772081, 'x': 368.07701036000003}","{'error': 0.000928850943119, 'z': -18.851113320000003, 'y': 177.62562148, 'x': 367.30725694}","{'error': -0.002761121087043, 'z': -18.82160932, 'y': 176.70294736, 'x': 367.68919664}"
9439,P101,"{'z': -19.042535135, 'y': 14.115259365, 'x': 409.580911545}",439,9,409.580911545,14.115259365,-19.042535135,217.97378999999998,-142.02621000000002,410.4314,-323.06133347700757,-252.1653841365938,-19.036184685368767,-142.0261971838034,410.4316733609038,-0.1263219027345881,-142.0261971838034,410.4316733609038,1.2816196630183185e-05,0.000273360903804587,"{'error': -0.001001300904326, 'z': -19.10991254, 'y': 13.64967726, 'x': 410.1636146000001}","{'error': 0.001028444756267, 'z': -19.077514060000002, 'y': 15.196764139999999, 'x': 409.76684370000004}","{'error': 0.0016284659758630002, 'z': -18.97184488, 'y': 13.34407856, 'x': 409.00963304}","{'error': 0.0030958273027080004, 'z': -19.01086906, 'y': 14.2705175, 'x': 409.38355484}"
9541,P107,"{'z': -14.79487041, 'y': 207.673923, 'x': 295.31524011}",541,9,295.31524011,207.673923,-14.79487041,251.11596,-108.88404,361.4448,-116.84748224338685,-341.59387670837856,-14.789436751854922,-108.88404808747595,361.44356279036083,-0.3052826716173213,-108.88404808747595,361.44356279036083,-8.087475947604617e-06,-0.0012372096391572995,"{'error': 0.000653384567602, 'z': -14.760404399999999, 'y': 208.005464, 'x': 294.6427648}","{'error': -0.000886868976496, 'z': -14.737018819999998, 'y': 206.5808509, 'x': 295.37084012}","{'error': 0.001909132048443, 'z': -14.886635380000001, 'y': 208.54800256000004, 'x': 295.7078983}","{'error': 0.0008799985352220001, 'z': -14.79542304, 'y': 207.56137454, 'x': 295.53945722}"
5439,P013,"{'x': 409.656825755, 'z': -19.034300325, 'y': 14.388968075000001}",439,10,409.656825755,14.388968075000001,-19.034300325,74.01165999999999,74.01165999999999,410.5155,112.90634784323605,394.05355975285204,-19.026607652875832,74.011648118338,410.51567686936124,-0.1083875152320927,74.011648118338,410.51567686936124,-1.1881661990287284e-05,0.0001768693612689276,"{'x': 410.35168142000003, 'z': -19.1324513, 'y': 14.655443120000001, 'error': 0.000744362320694}","{'x': 408.82594738, 'z': -18.942782899999997, 'y': 15.098306679999999, 'error': -0.0005900211780380001}","{'x': 410.02496386, 'z': -19.065268120000002, 'y': 13.50194832, 'error': 0.000179136229122}","{'x': 409.42471035999995, 'z': -18.996698979999998, 'y': 14.300174179999999, 'error': 0.0013479133215750002}"
5239,P017,"{'x': 215.461747355, 'z': -7.679712500000001, 'y': 149.62136605999999}",239,10,215.461747355,149.62136605999999,-7.679712500000001,106.77696,106.77696,262.4727,-75.71693701815343,251.15202614265607,-7.674748589957853,106.77693002011875,262.4711098588785,-0.12502717036892333,106.77693002011875,262.4711098588785,-2.9979881247754747e-05,-0.0015901411214827021,"{'x': 215.08144691999996, 'z': -7.64567126, 'y': 148.97574568, 'error': 0.00017526419239800002}","{'x': 216.55701185999996, 'z': -7.728262580000001, 'y': 149.59005924000002, 'error': -0.00011307303591300001}","{'x': 214.62002928, 'z': -7.6694848600000025, 'y': 150.08357107999998, 'error': -0.00037328324426200003}","{'x': 215.58850136, 'z': -7.6754313, 'y': 149.83608823999998, 'error': -0.0006197260388600001}"
5496,P035,"{'x': 330.70017859, 'z': -16.187545964999998, 'y': 185.77580630999998}",496,10,330.70017859,185.77580630999998,-16.187545964999998,101.32576,101.32576,379.7814,-74.4911748787729,371.92279014019823,-16.180210610944606,101.32572452000704,379.7810087005324,-0.1291824862570001,101.32572452000704,379.7810087005324,-3.547999295960835e-05,-0.0003912994675943082,"{'x': 330.19077916000003, 'z': -16.173447539999998, 'y': 186.32596284000002, 'error': 5.829003523083465e-06}","{'x': 330.35917284, 'z': -16.116678280000002, 'y': 184.73604296, 'error': -0.00035315908825300004}","{'x': 331.37984978000003, 'z': -16.27823776, 'y': 186.44894943999998, 'error': 0.00018480145258000001}","{'x': 330.87091258, 'z': -16.18182028, 'y': 185.59227, 'error': 0.0007358289085020001}"
5541,P040,"{'x': 295.57617690999996, 'z': -14.767591240000002, 'y': 207.66266117000004}",541,10,295.57617690999996,207.66266117000004,-14.767591240000002,107.09069,107.09069,361.6488,-106.16073424376877,345.2812742694402,-14.760766059173863,107.09065302030743,361.64771443153955,-0.2595908208602062,107.09065302030743,361.64771443153955,-3.697969256677425e-05,-0.00108556846043939,"{'x': 296.16427548, 'z': -14.855294879999999, 'y': 208.12204756, 'error': 0.0014905188532510002}","{'x': 294.57117982, 'z': -14.7114935, 'y': 208.09485064, 'error': -0.0014759518248870002}","{'x': 296.18981292, 'z': -14.77474888, 'y': 206.92417770000003, 'error': -0.000513445187655}","{'x': 295.37943942, 'z': -14.7288277, 'y': 207.50956878000002, 'error': 0.0022806609328940002}"
5150,P063,"{'x': 241.798868045, 'z': -6.555185865, 'y': 14.393030215}",150,10,241.798868045,14.393030215,-6.555185865,75.4065,75.4065,242.3503,61.03146466384443,234.41218608186088,-6.550607158232274,75.40648615949468,242.34850156427788,-0.13907369038501527,75.40648615949468,242.34850156427788,-1.384050531783032e-05,-0.001798435722122349,"{'x': 242.43268014, 'z': -6.592222380000001, 'y': 14.79237046, 'error': 0.00014140318271100002}","{'x': 240.83963346000002, 'z': -6.516066479999999, 'y': 14.922348799999998, 'error': -0.0006156026973280001}","{'x': 242.33624643999997, 'z': -6.5733035, 'y': 13.597774359999999, 'error': -0.0007335094272760001}","{'x': 241.58691214, 'z': -6.539151100000001, 'y': 14.25962724, 'error': 0.000955719384562}"
5517,P071,"{'x': 393.86605569999995, 'z': -19.03977943, 'y': 113.68152896000001}",517,10,393.86605569999995,113.68152896000001,-19.03977943,88.09971999999999,88.09971999999999,410.5503,13.593900714727503,409.71877328722593,-19.031738108641367,88.0997025822363,410.5504418069815,-0.11010778995916111,88.0997025822363,410.5504418069815,-1.741776368646697e-05,0.0001418069815031231,"{'x': 393.72261493999997, 'z': -19.052342439999997, 'y': 114.41737681999999, 'error': -9.658982091942382e-05}","{'x': 393.0295732, 'z': -18.928368499999998, 'y': 112.97943842, 'error': 0.0008460974592950001}","{'x': 394.7998775, 'z': -19.15230482, 'y': 113.89308994000001, 'error': 0.0033763277917950004}","{'x': 393.91215716, 'z': -19.02610196, 'y': 113.43621066, 'error': -1.3028110201956931e-05}"
5321,P086,"{'x': 303.874023435, 'z': -11.143955675, 'y': 86.56076870000001}",321,10,303.874023435,86.56076870000001,-11.143955675,87.9,87.9,316.2313,11.578175080156246,315.7503345103904,-11.13775907108043,87.89997537005902,316.23021400261246,-0.11094408632102273,87.89997537005902,316.23021400261246,-2.4629940980958054e-05,-0.0010859973875199103,"{'x': 303.20814555999993, 'z': -11.10996768, 'y': 86.89916092000001, 'error': -0.0021983062910120002}","{'x': 303.91441928000006, 'z': -11.1248121, 'y': 85.46516166, 'error': -0.00038137870138300005}","{'x': 304.27678544, 'z': -11.19632002, 'y': 87.43062161999998, 'error': -0.000698250141503}","{'x': 304.09674346, 'z': -11.1447229, 'y': 86.4481306, 'error': -0.000416066739434}"
5534,P092,"{'x': 367.959794535, 'z': -18.85778361, 'y': 176.82951437}",534,10,367.959794535,176.82951437,-18.85778361,97.66743000000001,97.66743000000001,408.8406,-54.46887922209734,404.594278915334,-18.84981484719989,97.6673974556385,408.8406728570777,-0.09581123893140941,97.6673974556385,408.8406728570777,-3.254436151678419e-05,7.285707772552996e-05,"{'x': 368.62606096, 'z': -18.956535780000003, 'y': 177.16320834000004, 'error': 0.0017745344737860002}","{'x': 367.0644185, 'z': -18.8012059, 'y': 177.45374012000002, 'error': -0.003942055573818}","{'x': 368.41143694000004, 'z': -18.8574913, 'y': 175.98010958, 'error': 0.0013132248125700002}","{'x': 367.73726174, 'z': -18.81590146, 'y': 176.72099944, 'error': 0.001098485403713}"
5075,P094,"{'x': 152.85136956000002, 'z': -2.744724664999999, 'y': 41.32333500833334}",75,10,152.85136956000002,41.32333500833334,-2.744724664999999,87.12825,87.12825,158.3721,7.932905432223058,158.1399561586489,-2.741622040869236,87.12823165204475,158.3712463701339,-0.08397764792695618,87.12823165204475,158.3712463701339,-1.8347955247577374e-05,-0.0008536298660999364,"{'x': 152.21671696, 'z': -2.730450119999999, 'y': 40.919411233333335, 'error': 0.002524149886207}","{'x': 153.81559848, 'z': -2.76925636, 'y': 40.79885276666667, 'error': 0.0010165888388780002}","{'x': 152.30993496000002, 'z': -2.74139454, 'y': 42.11710443333333, 'error': 0.00014984044048100002}","{'x': 153.06322784, 'z': -2.73779764, 'y': 41.4579716, 'error': 0.0011153645150230001}"
5542,P097,"{'x': 356.49626231, 'z': -19.31469259, 'y': 202.73171614}",542,10,356.49626231,202.73171614,-19.31469259,101.62595,101.62595,410.7421,-82.64576461505551,401.6960526013643,-19.306769121196034,101.6259212600378,410.7436670624653,-0.36751562634160195,101.6259212600378,410.7436670624653,-2.8739962203871983e-05,0.0015670624653125742,"{'x': 355.7863529, 'z': -19.2501465, 'y': 202.49014892, 'error': 0.0027568208150380003}","{'x': 357.30896064, 'z': -19.3228546, 'y': 201.99542981999997, 'error': -0.00024018993527300002}","{'x': 356.1551442, 'z': -19.359798700000002, 'y': 203.62902221999997, 'error': 0.000317339767719}","{'x': 356.73459149999996, 'z': -19.325970560000002, 'y': 202.8122636, 'error': 0.0018251153594510002}"
5011,P105,"{'x': 54.025261256250005, 'z': -0.506472454999999, 'y': 32.653117179999995}",11,10,54.025261256250005,32.653117179999995,-0.506472454999999,103.14896,103.14896,63.1296,-14.360211844283723,61.471462139138424,-0.5052592110419928,103.14893415723466,63.12923327204726,-0.10048334123441872,103.14893415723466,63.12923327204726,-2.5842765339234575e-05,-0.0003667279527448386,"{'x': 53.597608225, 'z': -0.5156740400000001, 'y': 33.2673462, 'error': -0.0014021220377490001}","{'x': 53.537073775, 'z': -0.49039735999999906, 'y': 31.67531386, 'error': -0.0038836423312340004}","{'x': 54.798828, 'z': -0.52386702, 'y': 33.223683300000005, 'error': 0.0006811810199820001}","{'x': 54.16753502500001, 'z': -0.49595140000000004, 'y': 32.44612536, 'error': 0.0013923853650920001}"
5482,P131,"{'x': 403.98026503000006, 'z': -18.85970935, 'y': 59.46124789500001}",482,10,403.98026503000006,59.46124789500001,-18.85970935,80.37316,80.37316,408.9293,68.28591214358616,402.5829444230353,-18.85183074651561,80.37314548047482,408.9293276226673,-0.08911959299647829,80.37314548047482,408.9293276226673,-1.4519525180389792e-05,2.7622667289506353e-05,"{'x': 403.25862268000003, 'z': -18.78808842, 'y': 59.631394840000006, 'error': -0.005019323770273001}","{'x': 404.27520169999997, 'z': -18.872154279999997, 'y': 58.40566104, 'error': -0.000813268011079}","{'x': 404.1657397, 'z': -18.89902864, 'y': 60.402935760000005, 'error': -0.00011533696089200001}","{'x': 404.22149604000003, 'z': -18.879566060000002, 'y': 59.40499994, 'error': -0.0015034777721900001}"
6534,P021,"{'y': 176.85301304, 'z': -18.865276365, 'x': 367.779216645}",534,10,367.779216645,176.85301304,-18.865276365,133.68138000000002,133.68138000000002,408.6895,-281.8477635048205,295.1284345490051,-18.854331662819508,133.6814151748419,408.68949965571323,-0.11521213458872903,133.6814151748419,408.68949965571323,3.517484188364506e-05,-3.4428677508913097e-07,"{'y': 177.5293334, 'z': -18.93368614, 'error': 0.0011031558401310001, 'x': 368.09846046}","{'y': 176.78906883999997, 'z': -18.75703264, 'error': 0.000484382309278, 'x': 366.68905752}","{'y': 176.46635384, 'z': -18.93523534, 'error': 3.6566499698298394e-05, 'x': 368.65592364}","{'y': 176.62729608, 'z': -18.83515134, 'error': 0.0010926995713740001, 'x': 367.67342496}"
6075,P022,"{'y': 41.70789801, 'z': -2.79614294, 'x': 152.88255825}",75,10,152.88255825,41.70789801,-2.79614294,123.25953,123.25953,158.5047,-86.91000565165622,132.51150942754924,-2.791978719877683,123.25957079482134,158.50341061125698,-0.12974938454444646,123.25957079482134,158.50341061125698,4.0794821345002674e-05,-0.0012893887430323048,"{'y': 42.378056779999994, 'z': -2.8052720399999993, 'error': 0.00064452553923, 'x': 152.5447403}","{'y': 40.8013812, 'z': -2.76940044, 'error': 0.0005086681309900001, 'x': 152.2646441}","{'y': 42.1677502, 'z': -2.8255516800000002, 'error': -0.00045908062639800004, 'x': 153.72501519999997}","{'y': 41.48440386, 'z': -2.7843476000000003, 'error': 0.0008386428313210001, 'x': 152.99583339999998}"
6517,P028,"{'y': 113.71094534999999, 'z': -19.055596135000002, 'x': 394.04028345}",517,10,394.04028345,113.71094534999999,-19.055596135000002,124.09692,124.09692,410.7266,-229.9112333152674,339.6161982797771,-19.04478802188276,124.09696684516643,410.72654288028394,-0.10580735554549459,124.09696684516643,410.72654288028394,4.684516643749248e-05,-5.7119716075249016e-05,"{'y': 114.32919093999999, 'z': -19.123158059999998, 'error': 0.0005653306549400001, 'x': 394.46029058000005}","{'y': 113.81642508, 'z': -18.94754572, 'error': -0.000251956120234, 'x': 392.95408086}","{'y': 113.19408882, 'z': -19.1237146, 'error': -0.0009978488500240002, 'x': 394.84604235999996}","{'y': 113.50407656, 'z': -19.02796616, 'error': 0.001069847593193, 'x': 393.90072}"
6542,P032,"{'y': 202.400863905, 'z': -19.368694660000003, 'x': 356.687985725}",542,10,356.687985725,202.400863905,-19.368694660000003,137.57253,137.57253,410.7507,-302.71783377952227,276.6853247708717,-19.35770583927048,137.57256182613656,410.7523675858693,-0.4178679089892116,137.57256182613656,410.7523675858693,3.182613656349531e-05,0.0016675858693133705,"{'y': 202.2396269, 'z': -19.30957896, 'error': 0.00012390946629, 'x': 355.95788722}","{'y': 201.57953786000002, 'z': -19.38217264, 'error': -0.00045368996876900004, 'x': 357.41423388}","{'y': 203.33043408, 'z': -19.404563, 'error': -8.404186878119281e-05, 'x': 356.44841158}","{'y': 202.45385678, 'z': -19.37846404, 'error': -0.0006825911566640001, 'x': 356.93141022}"
6496,P041,"{'y': 185.846120425, 'z': -16.20759072, 'x': 330.943410985}",496,10,330.943410985,185.846120425,-16.20759072,137.31703000000002,137.31703000000002,380.0288,-279.01775523861704,257.31642959928286,-16.197418615226418,137.31705624663874,380.0282088156739,-0.1245436506352952,137.31705624663874,380.0282088156739,2.6246638725524463e-05,-0.0005911843260832939,"{'y': 186.29511195999999, 'z': -16.2810877, 'error': 0.0011032583215440002, 'x': 331.54091470000003}","{'y': 186.29702494000003, 'z': -16.15457458, 'error': 0.000101734297631, 'x': 329.94476829999996}","{'y': 185.09600088, 'z': -16.21780174, 'error': -0.000152646200061, 'x': 331.54330066}","{'y': 185.69634392, 'z': -16.17689886, 'error': 0.000752536294848, 'x': 330.74466027999995}"
6439,P055,"{'y': 13.957125269999999, 'z': -18.979454875000002, 'x': 409.21354469000005}",439,10,409.21354469000005,13.957125269999999,-18.979454875000002,109.95343999999999,109.95343999999999,410.0544,-139.72853249320144,384.8725025665511,-18.96949232184419,109.95350344428394,410.0543400836128,-0.0965481719635557,109.95350344428394,410.0543400836128,6.344428395266277e-05,-5.991638721525305e-05,"{'y': 13.36327502, 'z': -18.92740388, 'error': -0.0008511589612810001, 'x': 408.75999564000006}","{'y': 13.792702120000001, 'z': -19.104220259999998, 'error': -0.000278217211297, 'x': 410.29056742}","{'y': 14.51784232, 'z': -18.89572624, 'error': -0.00035821364384400005, 'x': 408.43840454}","{'y': 14.15468162, 'z': -18.99046912, 'error': -0.0006958822231230001, 'x': 409.36521116000006}"
6239,P057,"{'y': 149.68073600999998, 'z': -7.667889324999999, 'x': 215.390704185}",239,10,215.390704185,149.68073600999998,-7.667889324999999,142.79647,142.79647,262.4475,-208.9144631154386,158.59487056447873,-7.660920865138355,142.79649187300257,262.4460624474328,-0.11265736390616067,142.79649187300257,262.4460624474328,2.187300256650815e-05,-0.001437552567210787,"{'y': 149.22211695999997, 'z': -7.628932139999999, 'error': 0.00016358148088, 'x': 214.79846582}","{'y': 149.24575957999997, 'z': -7.70604822, 'error': -0.000492333775868, 'x': 216.39641248000004}","{'y': 150.4215078, 'z': -7.6709812799999995, 'error': -0.0006267416426980001, 'x': 214.77997654}","{'y': 149.8335597, 'z': -7.665595659999999, 'error': -0.00045852598938700005, 'x': 215.58796190000004}"
6321,P061,"{'y': 86.460330185, 'z': -11.175877579999998, 'x': 304.26979842500003}",321,10,304.26979842500003,86.460330185,-11.175877579999998,123.86286000000001,123.86286000000001,316.5859,-176.25356007037186,262.6601772960872,-11.16754806726762,123.86290196209316,316.58467150630065,-0.11564791571159469,123.86290196209316,316.58467150630065,4.196209314955013e-05,-0.001228493699329647,"{'y': 86.76603345999999, 'z': -11.231057719999999, 'error': -3.74132252893844e-05, 'x': 304.95228986}","{'y': 87.12054232000001, 'z': -11.13368004, 'error': -0.0007563821038150001, 'x': 303.39580178000006}","{'y': 85.59634471999999, 'z': -11.185942059999999, 'error': -0.000412842211721, 'x': 304.6888202}","{'y': 86.35840024, 'z': -11.1528305, 'error': 0.000369065448625, 'x': 304.04228186000006}"
6482,P070,"{'y': 59.544354760000004, 'z': -18.896461735000003, 'x': 404.15012144499997}",482,10,404.15012144499997,59.544354760000004,-18.896461735000003,116.38122,116.38122,409.1122,-181.519868043575,365.9696469968064,-18.88606799279341,116.38127618114396,409.11217306280827,-0.10554991033665681,116.38127618114396,409.11217306280827,5.618114396099827e-05,-2.6937191705656005e-05,"{'y': 60.28647154, 'z': -18.927421119999998, 'error': 0.00020924356911000003, 'x': 404.25485004}","{'y': 59.15506922000001, 'z': -18.78163422, 'error': 0.0005241102074, 'x': 403.13050824}","{'y': 59.438974400000006, 'z': -18.997883820000002, 'error': -0.00023130048345500003, 'x': 405.09938888}","{'y': 59.29690388, 'z': -18.87890778, 'error': 0.00044412151995000006, 'x': 404.11573861999995}"
6011,P077,"{'y': 32.271469545, 'z': -0.49846637999999904, 'x': 54.043834419999996}",11,10,54.043834419999996,32.271469545,-0.49846637999999904,138.84291000000002,138.84291000000002,62.9488,-47.392488453290355,41.426292546468005,-0.49678193186712927,138.84293823229913,62.948539562175434,-0.09434398503134629,138.84293823229913,62.948539562175434,2.8232299115416026e-05,-0.0002604378245649741,"{'y': 32.0519323, 'z': -0.49754717999999903, 'error': -0.000683170309113, 'x': 53.3275046}","{'y': 31.508975479999997, 'z': -0.505271439999999, 'error': -0.000817267940401, 'x': 54.8312059}","{'y': 33.1800868, 'z': -0.506827259999999, 'error': -0.0011339192393130001, 'x': 53.73543234}","{'y': 32.3448836, 'z': -0.48421963999999906, 'error': -0.0011374635371000001, 'x': 54.28119484}"
6150,P095,"{'y': 14.027568885000003, 'z': -6.54343816, 'x': 241.690636245}",150,10,241.690636245,14.027568885000003,-6.54343816,111.32168,111.32168,242.2203,-88.02777717828295,225.52677342455837,-6.537483956975661,111.32173281883229,242.21859308377168,-0.13300305668519294,111.32173281883229,242.21859308377168,5.2818832287471196e-05,-0.0017069162283291917,"{'y': 13.330219959999999, 'z': -6.552317479999999, 'error': 0.000267014702027, 'x': 241.96699866}","{'y': 14.873982360000003, 'z': -6.581838139999999, 'error': -0.00018243797078500002, 'x': 242.38698319999997}","{'y': 13.646140120000002, 'z': -6.50455072, 'error': 9.210281732330296e-05, 'x': 240.80965876}","{'y': 14.259933100000001, 'z': -6.5350463, 'error': -4.34228661331526e-05, 'x': 241.59890436}"
